"";"cache_id";"reporting_level";"area";"Nobs_rl_a";"Nobs_rl";"Nobs";"Perc_a";"Perc_rl"
"3211";"ROU_2007_HBS_D1_CON_GPWG";"national";"rural";38398;77332;77332;0,5;1
"3212";"ROU_2007_HBS_D1_CON_GPWG";"national";"urban";38934;77332;77332;0,5;1
"3213";"ROU_2008_EU-SILC_D1_INC_GPWG";"national";"rural";12399;19013;19013;0,65;1
"3214";"ROU_2008_EU-SILC_D1_INC_GPWG";"national";"urban";6614;19013;19013;0,35;1
"3215";"ROU_2008_HBS_D1_CON_GPWG";"national";"urban";28161;76249;76249;0,37;1
"3216";"ROU_2008_HBS_D1_CON_GPWG";"national";"rural";48088;76249;76249;0,63;1
"3217";"ROU_2009_EU-SILC_D1_INC_GPWG";"national";"rural";12234;18567;18567;0,66;1
"3218";"ROU_2009_EU-SILC_D1_INC_GPWG";"national";"urban";6333;18567;18567;0,34;1
"3219";"ROU_2009_HBS_D1_CON_GPWG";"national";"rural";37336;73964;73964;0,5;1
"3220";"ROU_2009_HBS_D1_CON_GPWG";"national";"urban";36628;73964;73964;0,5;1
"3221";"ROU_2010_EU-SILC_D1_INC_GPWG";"national";"rural";12061;18288;18288;0,66;1
"3222";"ROU_2010_EU-SILC_D1_INC_GPWG";"national";"urban";6227;18288;18288;0,34;1
"3223";"ROU_2010_HBS_D1_CON_GPWG";"national";"rural";36809;72472;72472;0,51;1
"3224";"ROU_2010_HBS_D1_CON_GPWG";"national";"urban";35663;72472;72472;0,49;1
"3225";"ROU_2011_EU-SILC_D1_INC_GPWG";"national";"urban";6015;17832;17832;0,34;1
"3226";"ROU_2011_EU-SILC_D1_INC_GPWG";"national";"rural";11817;17832;17832;0,66;1
"3227";"ROU_2011_HBS_D1_CON_GPWG";"national";"rural";35188;69144;69144;0,51;1
"3228";"ROU_2011_HBS_D1_CON_GPWG";"national";"urban";33956;69144;69144;0,49;1
"3229";"ROU_2012_EU-SILC_D1_INC_GPWG";"national";"rural";8345;17606;17606;0,47;1
"3230";"ROU_2012_EU-SILC_D1_INC_GPWG";"national";"urban";9261;17606;17606;0,53;1
"3231";"ROU_2012_HBS_D1_CON_GPWG";"national";"rural";33440;65385;65385;0,51;1
"3232";"ROU_2012_HBS_D1_CON_GPWG";"national";"urban";31945;65385;65385;0,49;1
"3233";"ROU_2013_EU-SILC_D1_INC_GPWG";"national";"urban";9377;17545;17545;0,53;1
"3234";"ROU_2013_EU-SILC_D1_INC_GPWG";"national";"rural";8168;17545;17545;0,47;1
"3235";"ROU_2013_HBS_D1_CON_GPWG";"national";"rural";32608;64360;64360;0,51;1
"3236";"ROU_2013_HBS_D1_CON_GPWG";"national";"urban";31752;64360;64360;0,49;1
"3237";"ROU_2014_EU-SILC_D1_INC_GPWG";"national";"rural";9018;17240;17240;0,52;1
"3238";"ROU_2014_EU-SILC_D1_INC_GPWG";"national";"urban";8222;17240;17240;0,48;1
"3239";"ROU_2015_EU-SILC_D1_INC_GPWG";"national";"rural";8280;17316;17316;0,48;1
"3240";"ROU_2015_EU-SILC_D1_INC_GPWG";"national";"urban";9036;17316;17316;0,52;1
"3241";"ROU_2016_EU-SILC_D1_INC_GPWG";"national";"rural";8243;17229;17229;0,48;1
"3242";"ROU_2016_EU-SILC_D1_INC_GPWG";"national";"urban";8986;17229;17229;0,52;1
"3243";"ROU_2016_HBS_D1_CON_GPWG";"national";"urban";29246;60583;60583;0,48;1
"3244";"ROU_2016_HBS_D1_CON_GPWG";"national";"rural";31337;60583;60583;0,52;1
"3245";"ROU_2017_EU-SILC_D1_INC_GPWG";"national";"rural";7991;17110;17110;0,47;1
"3246";"ROU_2017_EU-SILC_D1_INC_GPWG";"national";"urban";9119;17110;17110;0,53;1
"3247";"ROU_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9290;17068;17068;0,54;1
"3248";"ROU_2018_EU-SILC_D1_INC_GPWG";"national";"rural";7778;17068;17068;0,46;1
"3249";"ROU_2018_HBS_D1_CON_GPWG";"national";"rural";31044;60730;60730;0,51;1
"3250";"ROU_2018_HBS_D1_CON_GPWG";"national";"urban";29686;60730;60730;0,49;1
"3251";"ROU_2019_EU-SILC_D1_INC_GPWG";"national";"urban";9377;16738;16738;0,56;1
"3252";"ROU_2019_EU-SILC_D1_INC_GPWG";"national";"rural";7361;16738;16738;0,44;1
"3253";"ROU_2019_HBS_D1_CON_GPWG";"national";"urban";29791;59916;59916;0,5;1
"3254";"ROU_2019_HBS_D1_CON_GPWG";"national";"rural";30125;59916;59916;0,5;1
"3255";"ROU_2020_EU-SILC_D1_INC_GPWG";"national";"urban";9714;16894;16894;0,57;1
"3256";"ROU_2020_EU-SILC_D1_INC_GPWG";"national";"rural";7180;16894;16894;0,43;1
"3257";"ROU_2020_HBS_D1_CON_GPWG";"national";"rural";28698;55869;55869;0,51;1
"3258";"ROU_2020_HBS_D1_CON_GPWG";"national";"urban";27171;55869;55869;0,49;1
"3259";"ROU_2021_EU-SILC_D1_INC_GPWG";"national";"rural";6953;16481;16481;0,42;1
"3260";"ROU_2021_EU-SILC_D1_INC_GPWG";"national";"urban";9528;16481;16481;0,58;1
"3261";"ROU_2021_HBS_D1_CON_GPWG";"national";"rural";29080;57832;57832;0,5;1
"3262";"ROU_2021_HBS_D1_CON_GPWG";"national";"urban";28752;57832;57832;0,5;1
"3263";"ROU_2022_EU-SILC_D1_INC_GPWG";"national";"urban";9682;16568;16568;0,58;1
"3264";"ROU_2022_EU-SILC_D1_INC_GPWG";"national";"rural";6886;16568;16568;0,42;1
"3265";"RUS_1993_HBS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"3266";"RUS_1996_HBS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"3267";"RUS_1997_HBS_D1_CON_GPWG";"national";"rural";180652;541138;541138;0,33;1
"3268";"RUS_1997_HBS_D1_CON_GPWG";"national";"urban";360486;541138;541138;0,67;1
"3269";"RUS_1998_HBS_D1_CON_GPWG";"national";"urban";351638;522937;522937;0,67;1
"3270";"RUS_1998_HBS_D1_CON_GPWG";"national";"rural";171299;522937;522937;0,33;1
"3271";"RUS_1999_HBS_D1_CON_GPWG";"national";"rural";177251;525050;525050;0,34;1
"3272";"RUS_1999_HBS_D1_CON_GPWG";"national";"urban";347799;525050;525050;0,66;1
"3273";"RUS_2000_HBS_D1_CON_GPWG";"national";"rural";178744;528274;528274;0,34;1
"3274";"RUS_2000_HBS_D1_CON_GPWG";"national";"urban";349530;528274;528274;0,66;1
"3275";"RUS_2001_HBS_D1_CON_GPWG";"national";"urban";134228;194102;194102;0,69;1
"3276";"RUS_2001_HBS_D1_CON_GPWG";"national";"rural";59874;194102;194102;0,31;1
"3277";"RUS_2002_HBS_D1_CON_GPWG";"national";"rural";174516;523332;523332;0,33;1
"3278";"RUS_2002_HBS_D1_CON_GPWG";"national";"urban";348816;523332;523332;0,67;1
"3279";"RUS_2003_HBS_D1_CON_GPWG";"national";"rural";69585;212603;212603;0,33;1
"3280";"RUS_2003_HBS_D1_CON_GPWG";"national";"urban";143018;212603;212603;0,67;1
"3281";"RUS_2004_HBS_D1_CON_GPWG";"national";"urban";143061;212644;212644;0,67;1
"3282";"RUS_2004_HBS_D1_CON_GPWG";"national";"rural";69583;212644;212644;0,33;1
"3283";"RUS_2005_HBS_D1_CON_GPWG";"national";"rural";67735;206141;206141;0,33;1
"3284";"RUS_2005_HBS_D1_CON_GPWG";"national";"urban";138406;206141;206141;0,67;1
"3285";"RUS_2006_HBS_D1_CON_GPWG";"national";"urban";143037;212348;212348;0,67;1
"3286";"RUS_2006_HBS_D1_CON_GPWG";"national";"rural";69311;212348;212348;0,33;1
"3287";"RUS_2007_HBS_D1_CON_GPWG";"national";"rural";69525;212329;212329;0,33;1
"3288";"RUS_2007_HBS_D1_CON_GPWG";"national";"urban";142804;212329;212329;0,67;1
"3289";"RUS_2008_HBS_D1_CON_GPWG";"national";"urban";140329;205176;205176;0,68;1
"3290";"RUS_2008_HBS_D1_CON_GPWG";"national";"rural";64847;205176;205176;0,32;1
"3291";"RUS_2009_HBS_D1_CON_GPWG";"national";"urban";140181;205189;205189;0,68;1
"3292";"RUS_2009_HBS_D1_CON_GPWG";"national";"rural";65008;205189;205189;0,32;1
"3293";"RUS_2010_HBS_D1_CON_GPWG";"national";"rural";64973;205285;205285;0,32;1
"3294";"RUS_2010_HBS_D1_CON_GPWG";"national";"urban";140312;205285;205285;0,68;1
"3295";"RUS_2011_HBS_D1_CON_GPWG";"national";"rural";64980;205321;205321;0,32;1
"3296";"RUS_2011_HBS_D1_CON_GPWG";"national";"urban";140341;205321;205321;0,68;1
"3297";"RUS_2012_HBS_D1_CON_GPWG";"national";"urban";140321;205280;205280;0,68;1
"3298";"RUS_2012_HBS_D1_CON_GPWG";"national";"rural";64959;205280;205280;0,32;1
"3299";"RUS_2013_HBS_D1_CON_GPWG";"national";"urban";140834;206475;206475;0,68;1
"3300";"RUS_2013_HBS_D1_CON_GPWG";"national";"rural";65641;206475;206475;0,32;1
"3301";"RUS_2014_HBS_D1_CON_GPWG";"national";"urban";140828;206448;206448;0,68;1
"3302";"RUS_2014_HBS_D1_CON_GPWG";"national";"rural";65620;206448;206448;0,32;1
"3303";"RUS_2015_HBS_D1_CON_GPWG";"national";"urban";329662;498024;498024;0,66;1
"3304";"RUS_2015_HBS_D1_CON_GPWG";"national";"rural";168362;498024;498024;0,34;1
"3305";"RUS_2015_VNDN_D1_INC_GPWG";"national";"rural";32080;104174;104174;0,31;1
"3306";"RUS_2015_VNDN_D1_INC_GPWG";"national";"urban";72094;104174;104174;0,69;1
"3307";"RUS_2016_HBS_D1_CON_GPWG";"national";"";192247;192247;192247;1;1
"3308";"RUS_2016_VNDN_D1_INC_GPWG";"national";"rural";44286;136723;136723;0,32;1
"3309";"RUS_2016_VNDN_D1_INC_GPWG";"national";"urban";92437;136723;136723;0,68;1
"3310";"RUS_2017_HBS_D1_CON_GPWG";"national";"";192332;192332;192332;1;1
"3311";"RUS_2017_VNDN_D1_INC_GPWG";"national";"rural";115560;362569;362569;0,32;1
"3312";"RUS_2017_VNDN_D1_INC_GPWG";"national";"urban";247009;362569;362569;0,68;1
"3313";"RUS_2018_HBS_D1_CON_GPWG";"national";"";192495;192495;192495;1;1
"3314";"RUS_2018_VNDN_D1_INC_GPWG";"national";"rural";44276;136615;136615;0,32;1
"3315";"RUS_2018_VNDN_D1_INC_GPWG";"national";"urban";92339;136615;136615;0,68;1
"3316";"RUS_2019_HBS_D1_CON_GPWG";"national";"rural";146909;455760;455760;0,32;1
"3317";"RUS_2019_HBS_D1_CON_GPWG";"national";"urban";308851;455760;455760;0,68;1
"3318";"RUS_2019_VNDN_D1_INC_GPWG";"national";"rural";43034;134033;134033;0,32;1
"3319";"RUS_2019_VNDN_D1_INC_GPWG";"national";"urban";90999;134033;134033;0,68;1
"3320";"RUS_2020_HBS_D1_CON_GPWG";"national";"rural";145256;450293;450293;0,32;1
"3321";"RUS_2020_HBS_D1_CON_GPWG";"national";"urban";305037;450293;450293;0,68;1
"3322";"RUS_2020_VNDN_D1_INC_GPWG";"national";"urban";88980;130480;130480;0,68;1
"3323";"RUS_2020_VNDN_D1_INC_GPWG";"national";"rural";41500;130480;130480;0,32;1
"3324";"RUS_2021_VNDN_D1_INC_GPWG";"national";"urban";86425;126687;126687;0,68;1
"3325";"RUS_2021_VNDN_D1_INC_GPWG";"national";"rural";40262;126687;126687;0,32;1
"3326";"RUS_2022_VNDN_D1_INC_GPWG";"national";"rural";105514;335157;335157;0,31;1
"3327";"RUS_2022_VNDN_D1_INC_GPWG";"national";"urban";229643;335157;335157;0,69;1
"3328";"RWA_1984_ENBCM_D2_CON_SYNTH";"rural";"rural";100000;100000;100000;1;1
"3329";"RWA_2000_EICV-I_D1_CON_GPWG";"national";"rural";5271;6420;6420;0,82;1
"3330";"RWA_2000_EICV-I_D1_CON_GPWG";"national";"urban";1149;6420;6420;0,18;1
"3331";"RWA_2005_EICV-II_D1_CON_GPWG";"national";"rural";5280;6900;6900;0,77;1
"3332";"RWA_2005_EICV-II_D1_CON_GPWG";"national";"urban";1620;6900;6900;0,23;1
"3333";"RWA_2010_EICV-III_D1_CON_GPWG";"national";"";14308;14308;14308;1;1
"3334";"RWA_2013_EICV-IV_D1_CON_GPWG";"national";"rural";55098;65133;65133;0,85;1
"3335";"RWA_2013_EICV-IV_D1_CON_GPWG";"national";"urban";10035;65133;65133;0,15;1
"3336";"RWA_2016_EICV-V_D1_CON_GPWG";"national";"rural";53248;63439;63439;0,84;1
"3337";"RWA_2016_EICV-V_D1_CON_GPWG";"national";"urban";10191;63439;63439;0,16;1
"3338";"SDN_2009_NBHS_D1_CON_GPWG";"national";"rural";33593;48822;48822;0,69;1
"3339";"SDN_2009_NBHS_D1_CON_GPWG";"national";"urban";15229;48822;48822;0,31;1
"3340";"SDN_2014_NBHS_D1_CON_GPWG";"national";"";11953;11953;11953;1;1
"3341";"SEN_1991_EP_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"3342";"SEN_1994_ESAM_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"3343";"SEN_2001_ESAM-II_D1_CON_GPWG";"national";"rural";3191;6565;6565;0,49;1
"3344";"SEN_2001_ESAM-II_D1_CON_GPWG";"national";"urban";3374;6565;6565;0,51;1
"3345";"SEN_2005_ESPS-I_D1_CON_GPWG";"national";"rural";4992;13568;13568;0,37;1
"3346";"SEN_2005_ESPS-I_D1_CON_GPWG";"national";"urban";8576;13568;13568;0,63;1
"3347";"SEN_2011_ESPS-II_D1_CON_GPWG";"national";"rural";29245;55017;55017;0,53;1
"3348";"SEN_2011_ESPS-II_D1_CON_GPWG";"national";"urban";25772;55017;55017;0,47;1
"3349";"SEN_2018_EHCVM_D1_CON_GPWG";"national";"rural";32798;66119;66119;0,5;1
"3350";"SEN_2018_EHCVM_D1_CON_GPWG";"national";"urban";33321;66119;66119;0,5;1
"3351";"SEN_2021_EHCVM_D1_CON_GPWG";"national";"rural";3198;7771;7771;0,41;1
"3352";"SEN_2021_EHCVM_D1_CON_GPWG";"national";"urban";4573;7771;7771;0,59;1
"3353";"SLB_2005_HIES_D1_CON_GPWG";"national";"rural";2903;3822;3822;0,76;1
"3354";"SLB_2005_HIES_D1_CON_GPWG";"national";"urban";919;3822;3822;0,24;1
"3355";"SLB_2012_HIES_D1_CON_GPWG";"national";"rural";17494;25110;25110;0,7;1
"3356";"SLB_2012_HIES_D1_CON_GPWG";"national";"urban";7616;25110;25110;0,3;1
"3357";"SLE_2003_SLIHS_D1_CON_GPWG";"national";"rural";2397;3714;3714;0,65;1
"3358";"SLE_2003_SLIHS_D1_CON_GPWG";"national";"urban";1317;3714;3714;0,35;1
"3359";"SLE_2011_SLIHS_D1_CON_GPWG";"national";"rural";24732;37921;37921;0,65;1
"3360";"SLE_2011_SLIHS_D1_CON_GPWG";"national";"urban";13189;37921;37921;0,35;1
"3361";"SLE_2018_SLIHS_D1_CON_GPWG";"national";"rural";20868;40462;40462;0,52;1
"3362";"SLE_2018_SLIHS_D1_CON_GPWG";"national";"urban";19594;40462;40462;0,48;1
"3363";"SLV_1989_EHPM_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"3364";"SLV_1991_EHPM_D1_INC_GPWG";"national";"rural";39249;88594;88594;0,44;1
"3365";"SLV_1991_EHPM_D1_INC_GPWG";"national";"urban";49345;88594;88594;0,56;1
"3366";"SLV_1995_EHPM_D1_INC_GPWG";"national";"urban";21452;39531;39531;0,54;1
"3367";"SLV_1995_EHPM_D1_INC_GPWG";"national";"rural";18079;39531;39531;0,46;1
"3368";"SLV_1996_EHPM_D1_INC_GPWG";"national";"rural";18535;40746;40746;0,45;1
"3369";"SLV_1996_EHPM_D1_INC_GPWG";"national";"urban";22211;40746;40746;0,55;1
"3370";"SLV_1998_EHPM_D1_INC_GPWG";"national";"rural";23656;56292;56292;0,42;1
"3371";"SLV_1998_EHPM_D1_INC_GPWG";"national";"urban";32636;56292;56292;0,58;1
"3372";"SLV_1999_EHPM_D1_INC_GPWG";"national";"rural";30132;72449;72449;0,42;1
"3373";"SLV_1999_EHPM_D1_INC_GPWG";"national";"urban";42317;72449;72449;0,58;1
"3374";"SLV_2000_EHPM_D1_INC_GPWG";"national";"urban";41514;71522;71522;0,58;1
"3375";"SLV_2000_EHPM_D1_INC_GPWG";"national";"rural";30008;71522;71522;0,42;1
"3376";"SLV_2001_EHPM_D1_INC_GPWG";"national";"urban";30619;52897;52897;0,58;1
"3377";"SLV_2001_EHPM_D1_INC_GPWG";"national";"rural";22278;52897;52897;0,42;1
"3378";"SLV_2002_EHPM_D1_INC_GPWG";"national";"urban";42246;71910;71910;0,59;1
"3379";"SLV_2002_EHPM_D1_INC_GPWG";"national";"rural";29664;71910;71910;0,41;1
"3380";"SLV_2003_EHPM_D1_INC_GPWG";"national";"urban";35756;71535;71535;0,5;1
"3381";"SLV_2003_EHPM_D1_INC_GPWG";"national";"rural";35779;71535;71535;0,5;1
"3382";"SLV_2004_EHPM_D1_INC_GPWG";"national";"urban";34854;70493;70493;0,49;1
"3383";"SLV_2004_EHPM_D1_INC_GPWG";"national";"rural";35639;70493;70493;0,51;1
"3384";"SLV_2005_EHPM_D1_INC_GPWG";"national";"rural";35667;69985;69985;0,51;1
"3385";"SLV_2005_EHPM_D1_INC_GPWG";"national";"urban";34318;69985;69985;0,49;1
"3386";"SLV_2006_EHPM_D1_INC_GPWG";"national";"urban";33361;68260;68260;0,49;1
"3387";"SLV_2006_EHPM_D1_INC_GPWG";"national";"rural";34899;68260;68260;0,51;1
"3388";"SLV_2007_EHPM_D1_INC_GPWG";"national";"urban";34859;69070;69070;0,5;1
"3389";"SLV_2007_EHPM_D1_INC_GPWG";"national";"rural";34211;69070;69070;0,5;1
"3390";"SLV_2008_EHPM_D1_INC_GPWG";"national";"urban";38879;68402;68402;0,57;1
"3391";"SLV_2008_EHPM_D1_INC_GPWG";"national";"rural";29523;68402;68402;0,43;1
"3392";"SLV_2009_EHPM_D1_INC_GPWG";"national";"urban";43153;83111;83111;0,52;1
"3393";"SLV_2009_EHPM_D1_INC_GPWG";"national";"rural";39958;83111;83111;0,48;1
"3394";"SLV_2010_EHPM_D1_INC_GPWG";"national";"urban";44317;85087;85087;0,52;1
"3395";"SLV_2010_EHPM_D1_INC_GPWG";"national";"rural";40770;85087;85087;0,48;1
"3396";"SLV_2011_EHPM_D1_INC_GPWG";"national";"urban";43882;85227;85227;0,51;1
"3397";"SLV_2011_EHPM_D1_INC_GPWG";"national";"rural";41345;85227;85227;0,49;1
"3398";"SLV_2012_EHPM_D1_INC_GPWG";"national";"urban";43889;85592;85592;0,51;1
"3399";"SLV_2012_EHPM_D1_INC_GPWG";"national";"rural";41703;85592;85592;0,49;1
"3400";"SLV_2013_EHPM_D1_INC_GPWG";"national";"urban";42369;81818;81818;0,52;1
"3401";"SLV_2013_EHPM_D1_INC_GPWG";"national";"rural";39449;81818;81818;0,48;1
"3402";"SLV_2014_EHPM_D1_INC_GPWG";"national";"urban";41538;80113;80113;0,52;1
"3403";"SLV_2014_EHPM_D1_INC_GPWG";"national";"rural";38575;80113;80113;0,48;1
"3404";"SLV_2015_EHPM_D1_INC_GPWG";"national";"urban";50227;88136;88136;0,57;1
"3405";"SLV_2015_EHPM_D1_INC_GPWG";"national";"rural";37909;88136;88136;0,43;1
"3406";"SLV_2016_EHPM_D1_INC_GPWG";"national";"urban";39437;76217;76217;0,52;1
"3407";"SLV_2016_EHPM_D1_INC_GPWG";"national";"rural";36780;76217;76217;0,48;1
"3408";"SLV_2017_EHPM_D1_INC_GPWG";"national";"urban";39063;75107;75107;0,52;1
"3409";"SLV_2017_EHPM_D1_INC_GPWG";"national";"rural";36044;75107;75107;0,48;1
"3410";"SLV_2018_EHPM_D1_INC_GPWG";"national";"rural";36285;75012;75012;0,48;1
"3411";"SLV_2018_EHPM_D1_INC_GPWG";"national";"urban";38727;75012;75012;0,52;1
"3412";"SLV_2019_EHPM_D1_INC_GPWG";"national";"rural";36234;74412;74412;0,49;1
"3413";"SLV_2019_EHPM_D1_INC_GPWG";"national";"urban";38178;74412;74412;0,51;1
"3414";"SLV_2021_EHPM_D1_INC_GPWG";"national";"urban";34648;64905;64905;0,53;1
"3415";"SLV_2021_EHPM_D1_INC_GPWG";"national";"rural";30257;64905;64905;0,47;1
"3416";"SLV_2022_EHPM_D1_INC_GPWG";"national";"rural";28155;60294;60294;0,47;1
"3417";"SLV_2022_EHPM_D1_INC_GPWG";"national";"urban";32139;60294;60294;0,53;1
"3418";"SRB_2002_LSMS_D1_CON_HIST";"national";"rural";2861;6386;6386;0,45;1
"3419";"SRB_2002_LSMS_D1_CON_HIST";"national";"urban";3525;6386;6386;0,55;1
"3420";"SRB_2003_HBS_D1_CON_GPWG";"national";"rural";4822;11603;11603;0,42;1
"3421";"SRB_2003_HBS_D1_CON_GPWG";"national";"urban";6781;11603;11603;0,58;1
"3422";"SRB_2004_HBS_D1_CON_GPWG";"national";"urban";7622;13245;13245;0,58;1
"3423";"SRB_2004_HBS_D1_CON_GPWG";"national";"rural";5623;13245;13245;0,42;1
"3424";"SRB_2005_HBS_D1_CON_GPWG";"national";"";4285;4285;4285;1;1
"3425";"SRB_2006_HBS_D1_CON_GPWG";"national";"";4560;4560;4560;1;1
"3426";"SRB_2007_HBS_D1_CON_GPWG";"national";"";4608;4608;4608;1;1
"3427";"SRB_2008_HBS_D1_CON_GPWG";"national";"";4621;4621;4621;1;1
"3428";"SRB_2009_HBS_D1_CON_GPWG";"national";"rural";6100;13800;13800;0,44;1
"3429";"SRB_2009_HBS_D1_CON_GPWG";"national";"urban";7700;13800;13800;0,56;1
"3430";"SRB_2010_HBS_D1_CON_GPWG";"national";"urban";7497;13547;13547;0,55;1
"3431";"SRB_2010_HBS_D1_CON_GPWG";"national";"rural";6050;13547;13547;0,45;1
"3432";"SRB_2013_EU-SILC_D1_INC_GPWG";"national";"urban";4064;6493;6493;0,63;1
"3433";"SRB_2013_EU-SILC_D1_INC_GPWG";"national";"rural";2429;6493;6493;0,37;1
"3434";"SRB_2013_HBS_D1_CON_GPWG";"national";"rural";5518;13053;13053;0,42;1
"3435";"SRB_2013_HBS_D1_CON_GPWG";"national";"urban";7535;13053;13053;0,58;1
"3436";"SRB_2014_EU-SILC_D1_INC_GPWG";"national";"urban";3675;6023;6023;0,61;1
"3437";"SRB_2014_EU-SILC_D1_INC_GPWG";"national";"rural";2348;6023;6023;0,39;1
"3438";"SRB_2015_EU-SILC_D1_INC_GPWG";"national";"urban";3312;5639;5639;0,59;1
"3439";"SRB_2015_EU-SILC_D1_INC_GPWG";"national";"rural";2327;5639;5639;0,41;1
"3440";"SRB_2015_HBS_D1_CON_GPWG";"national";"rural";7576;18517;18517;0,41;1
"3441";"SRB_2015_HBS_D1_CON_GPWG";"national";"urban";10941;18517;18517;0,59;1
"3442";"SRB_2016_EU-SILC_D1_INC_GPWG";"national";"urban";3233;5523;5523;0,59;1
"3443";"SRB_2016_EU-SILC_D1_INC_GPWG";"national";"rural";2290;5523;5523;0,41;1
"3444";"SRB_2017_EU-SILC_D1_INC_GPWG";"national";"urban";9091;16597;16597;0,55;1
"3445";"SRB_2017_EU-SILC_D1_INC_GPWG";"national";"rural";7506;16597;16597;0,45;1
"3446";"SRB_2018_EU-SILC_D1_INC_GPWG";"national";"rural";7226;16462;16462;0,44;1
"3447";"SRB_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9236;16462;16462;0,56;1
"3448";"SRB_2018_HBS_D1_CON_GPWG";"national";"rural";6809;16773;16773;0,41;1
"3449";"SRB_2018_HBS_D1_CON_GPWG";"national";"urban";9964;16773;16773;0,59;1
"3450";"SRB_2019_EU-SILC_D1_INC_GPWG";"national";"";16164;16164;16164;1;1
"3451";"SRB_2019_HBS_D1_CON_GPWG";"national";"rural";6919;16902;16902;0,41;1
"3452";"SRB_2019_HBS_D1_CON_GPWG";"national";"urban";9983;16902;16902;0,59;1
"3453";"SRB_2020_EU-SILC_D1_INC_GPWG";"national";"rural";6991;15395;15395;0,45;1
"3454";"SRB_2020_EU-SILC_D1_INC_GPWG";"national";"urban";8404;15395;15395;0,55;1
"3455";"SRB_2021_EU-SILC_D1_INC_GPWG";"national";"";15972;15972;15972;1;1
"3456";"SRB_2022_EU-SILC_D1_INC_GPWG";"national";"urban";8086;15350;15350;0,53;1
"3457";"SRB_2022_EU-SILC_D1_INC_GPWG";"national";"rural";7264;15350;15350;0,47;1
"3458";"SSD_2009_NBHS_D1_CON_GPWG";"national";"rural";22487;33660;33660;0,67;1
"3459";"SSD_2009_NBHS_D1_CON_GPWG";"national";"urban";11173;33660;33660;0,33;1
"3460";"SSD_2016_HFS-W3_D1_CON_GPWG";"national";"rural";127900;184600;184600;0,69;1
"3461";"SSD_2016_HFS-W3_D1_CON_GPWG";"national";"urban";56700;184600;184600;0,31;1
"3462";"STP_2000_IOF_D1_CON_GPWG";"national";"rural";1122;2310;2310;0,49;1
"3463";"STP_2000_IOF_D1_CON_GPWG";"national";"urban";1188;2310;2310;0,51;1
"3464";"STP_2010_IOF_D1_CON_GPWG";"national";"urban";6223;13757;13757;0,45;1
"3465";"STP_2010_IOF_D1_CON_GPWG";"national";"rural";7534;13757;13757;0,55;1
"3466";"STP_2017_IOF_D1_CON_GPWG";"national";"urban";6883;11614;11614;0,59;1
"3467";"STP_2017_IOF_D1_CON_GPWG";"national";"rural";4731;11614;11614;0,41;1
"3468";"SUR_1999_EHS_D2_INC_HIST";"urban";"urban";1694;1694;1694;1;1
"3469";"SUR_2022_SSLC_D1_CON_GPWG";"national";"";7713;7713;7713;1;1
"3470";"SVK_1992_MC-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"3471";"SVK_1996_MC-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"3472";"SVK_2004_HBS_D1_CON_GPWG";"national";"urban";2870;4603;4603;0,62;1
"3473";"SVK_2004_HBS_D1_CON_GPWG";"national";"rural";1733;4603;4603;0,38;1
"3474";"SVK_2005_EU-SILC_D1_INC_GPWG";"national";"urban";11514;15389;15389;0,75;1
"3475";"SVK_2005_EU-SILC_D1_INC_GPWG";"national";"rural";3875;15389;15389;0,25;1
"3476";"SVK_2005_HBS_D1_CON_GPWG";"national";"urban";7312;12989;12989;0,56;1
"3477";"SVK_2005_HBS_D1_CON_GPWG";"national";"rural";5677;12989;12989;0,44;1
"3478";"SVK_2006_EU-SILC_D1_INC_GPWG";"national";"urban";11205;15141;15141;0,74;1
"3479";"SVK_2006_EU-SILC_D1_INC_GPWG";"national";"rural";3936;15141;15141;0,26;1
"3480";"SVK_2006_HBS_D1_CON_GPWG";"national";"urban";7305;12456;12456;0,59;1
"3481";"SVK_2006_HBS_D1_CON_GPWG";"national";"rural";5151;12456;12456;0,41;1
"3482";"SVK_2007_EU-SILC_D1_INC_GPWG";"national";"urban";8853;14849;14849;0,6;1
"3483";"SVK_2007_EU-SILC_D1_INC_GPWG";"national";"rural";5996;14849;14849;0,4;1
"3484";"SVK_2007_HBS_D1_CON_GPWG";"national";"rural";5710;12894;12894;0,44;1
"3485";"SVK_2007_HBS_D1_CON_GPWG";"national";"urban";7184;12894;12894;0,56;1
"3486";"SVK_2008_EU-SILC_D1_INC_GPWG";"national";"rural";6783;16535;16535;0,41;1
"3487";"SVK_2008_EU-SILC_D1_INC_GPWG";"national";"urban";9752;16535;16535;0,59;1
"3488";"SVK_2008_HBS_D1_CON_GPWG";"national";"rural";5297;12826;12826;0,41;1
"3489";"SVK_2008_HBS_D1_CON_GPWG";"national";"urban";7529;12826;12826;0,59;1
