"";"cache_id";"reporting_level";"area";"N"
"3476";"SVK_2005_HBS_D1_CON_GPWG";"national";"urban";7312
"3477";"SVK_2005_HBS_D1_CON_GPWG";"national";"rural";5677
"3478";"SVK_2006_EU-SILC_D1_INC_GPWG";"national";"urban";11205
"3479";"SVK_2006_EU-SILC_D1_INC_GPWG";"national";"rural";3936
"3480";"SVK_2006_HBS_D1_CON_GPWG";"national";"urban";7305
"3481";"SVK_2006_HBS_D1_CON_GPWG";"national";"rural";5151
"3482";"SVK_2007_EU-SILC_D1_INC_GPWG";"national";"urban";8853
"3483";"SVK_2007_EU-SILC_D1_INC_GPWG";"national";"rural";5996
"3484";"SVK_2007_HBS_D1_CON_GPWG";"national";"rural";5710
"3485";"SVK_2007_HBS_D1_CON_GPWG";"national";"urban";7184
"3486";"SVK_2008_EU-SILC_D1_INC_GPWG";"national";"rural";6783
"3487";"SVK_2008_EU-SILC_D1_INC_GPWG";"national";"urban";9752
"3488";"SVK_2008_HBS_D1_CON_GPWG";"national";"rural";5297
"3489";"SVK_2008_HBS_D1_CON_GPWG";"national";"urban";7529
"3490";"SVK_2009_EU-SILC_D1_INC_GPWG";"national";"rural";6634
"3491";"SVK_2009_EU-SILC_D1_INC_GPWG";"national";"urban";9495
"3492";"SVK_2009_HBS_D1_CON_GPWG";"national";"rural";5835
"3493";"SVK_2009_HBS_D1_CON_GPWG";"national";"urban";7209
"3494";"SVK_2010_EU-SILC_D1_INC_GPWG";"national";"rural";6792
"3495";"SVK_2010_EU-SILC_D1_INC_GPWG";"national";"urban";9508
"3496";"SVK_2011_EU-SILC_D1_INC_GPWG";"national";"rural";6602
"3497";"SVK_2011_EU-SILC_D1_INC_GPWG";"national";"urban";8733
"3498";"SVK_2012_EU-SILC_D1_INC_GPWG";"national";"rural";6973
"3499";"SVK_2012_EU-SILC_D1_INC_GPWG";"national";"urban";8484
"3500";"SVK_2013_EU-SILC_D1_INC_GPWG";"national";"rural";7359
"3501";"SVK_2013_EU-SILC_D1_INC_GPWG";"national";"urban";8097
"3502";"SVK_2014_EU-SILC_D1_INC_GPWG";"national";"rural";6299
"3503";"SVK_2014_EU-SILC_D1_INC_GPWG";"national";"urban";9392
"3504";"SVK_2015_EU-SILC_D1_INC_GPWG";"national";"urban";9596
"3505";"SVK_2015_EU-SILC_D1_INC_GPWG";"national";"rural";6585
"3506";"SVK_2016_EU-SILC_D1_INC_GPWG";"national";"urban";9686
"3507";"SVK_2016_EU-SILC_D1_INC_GPWG";"national";"rural";6794
"3508";"SVK_2017_EU-SILC_D1_INC_GPWG";"national";"urban";9334
"3509";"SVK_2017_EU-SILC_D1_INC_GPWG";"national";"rural";6679
"3510";"SVK_2018_EU-SILC_D1_INC_GPWG";"national";"rural";6618
"3511";"SVK_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9096
"3512";"SVK_2019_EU-SILC_D1_INC_GPWG";"national";"urban";8569
"3513";"SVK_2019_EU-SILC_D1_INC_GPWG";"national";"rural";6077
"3514";"SVK_2020_EU-SILC_D1_INC_GPWG";"national";"rural";5727
"3515";"SVK_2020_EU-SILC_D1_INC_GPWG";"national";"urban";8069
"3516";"SVK_2021_EU-SILC_D1_INC_GPWG";"national";"urban";7942
"3517";"SVK_2021_EU-SILC_D1_INC_GPWG";"national";"rural";5550
"3518";"SVK_2022_EU-SILC_D1_INC_GPWG";"national";"urban";7674
"3519";"SVK_2022_EU-SILC_D1_INC_GPWG";"national";"rural";5503
"3520";"SVN_1987_IES_D1_INC_SYNTH";"national";"national";100000
"3521";"SVN_1993_IES_D1_INC_SYNTH";"national";"national";100000
"3522";"SVN_1997_HBS-LIS_D1_INC_BIN";"national";"";400
"3523";"SVN_1998_HBS_D1_CON_SYNTH";"national";"national";100000
"3524";"SVN_1999_HBS-LIS_D1_INC_BIN";"national";"";400
"3525";"SVN_2002_HBS_D1_CON_HIST";"national";"";1300
"3526";"SVN_2003_HBS_D1_CON_HIST";"national";"";1139
"3527";"SVN_2005_EU-SILC_D1_INC_GPWG";"national";"";27669
"3528";"SVN_2006_EU-SILC_D1_INC_GPWG";"national";"";31276
"3529";"SVN_2007_EU-SILC_D1_INC_GPWG";"national";"";28566
"3530";"SVN_2008_EU-SILC_D1_INC_GPWG";"national";"";28956
"3531";"SVN_2009_EU-SILC_D1_INC_GPWG";"national";"";29573
"3532";"SVN_2010_EU-SILC_D1_INC_GPWG";"national";"";29516
"3533";"SVN_2011_EU-SILC_D1_INC_GPWG";"national";"";28745
"3534";"SVN_2012_EU-SILC_D1_INC_GPWG";"national";"";28064
"3535";"SVN_2013_EU-SILC_D1_INC_GPWG";"national";"";27265
"3536";"SVN_2014_EU-SILC_D1_INC_GPWG";"national";"";27697
"3537";"SVN_2015_EU-SILC_D1_INC_GPWG";"national";"";26150
"3538";"SVN_2016_EU-SILC_D1_INC_GPWG";"national";"";25637
"3539";"SVN_2017_EU-SILC_D1_INC_GPWG";"national";"";26306
"3540";"SVN_2018_EU-SILC_D1_INC_GPWG";"national";"";25843
"3541";"SVN_2019_EU-SILC_D1_INC_GPWG";"national";"";25253
"3542";"SVN_2020_EU-SILC_D1_INC_GPWG";"national";"";24794
"3543";"SVN_2021_EU-SILC_D1_INC_GPWG";"national";"";19677
"3544";"SVN_2022_EU-SILC_D1_INC_GPWG";"national";"";22301
"3545";"SWE_1975_HIS-LIS_D1_INC_BIN";"national";"";400
"3546";"SWE_1981_HIS-LIS_D1_INC_BIN";"national";"";400
"3547";"SWE_1987_HIS-LIS_D1_INC_BIN";"national";"";400
"3548";"SWE_1992_HIS-LIS_D1_INC_BIN";"national";"";400
"3549";"SWE_1995_HIS-LIS_D1_INC_BIN";"national";"";400
"3550";"SWE_2000_HIS-LIS_D1_INC_BIN";"national";"";400
"3551";"SWE_2001_HIS-LIS_D1_INC_BIN";"national";"";400
"3552";"SWE_2002_HIS-LIS_D1_INC_BIN";"national";"";400
"3553";"SWE_2004_EU-SILC_D1_INC_GPWG";"national";"rural";9279
"3554";"SWE_2004_EU-SILC_D1_INC_GPWG";"national";"urban";4998
"3555";"SWE_2005_EU-SILC_D1_INC_GPWG";"national";"urban";5057
"3556";"SWE_2005_EU-SILC_D1_INC_GPWG";"national";"rural";10251
"3557";"SWE_2006_EU-SILC_D1_INC_GPWG";"national";"urban";5955
"3558";"SWE_2006_EU-SILC_D1_INC_GPWG";"national";"rural";11159
"3559";"SWE_2007_EU-SILC_D1_INC_GPWG";"national";"urban";6214
"3560";"SWE_2007_EU-SILC_D1_INC_GPWG";"national";"rural";11893
"3561";"SWE_2008_EU-SILC_D1_INC_GPWG";"national";"rural";12422
"3562";"SWE_2008_EU-SILC_D1_INC_GPWG";"national";"urban";6373
"3563";"SWE_2009_EU-SILC_D1_INC_GPWG";"national";"urban";6686
"3564";"SWE_2009_EU-SILC_D1_INC_GPWG";"national";"rural";11714
"3565";"SWE_2010_EU-SILC_D1_INC_GPWG";"national";"rural";11352
"3566";"SWE_2010_EU-SILC_D1_INC_GPWG";"national";"urban";6491
"3567";"SWE_2011_EU-SILC_D1_INC_GPWG";"national";"rural";10611
"3568";"SWE_2011_EU-SILC_D1_INC_GPWG";"national";"urban";6027
"3569";"SWE_2012_EU-SILC_D1_INC_GPWG";"national";"rural";10345
"3570";"SWE_2012_EU-SILC_D1_INC_GPWG";"national";"urban";6220
"3571";"SWE_2013_EU-SILC_D1_INC_GPWG";"national";"urban";10566
"3572";"SWE_2013_EU-SILC_D1_INC_GPWG";"national";"rural";4626
"3573";"SWE_2014_EU-SILC_D1_INC_GPWG";"national";"rural";4115
"3574";"SWE_2014_EU-SILC_D1_INC_GPWG";"national";"urban";9895
"3575";"SWE_2015_EU-SILC_D1_INC_GPWG";"national";"urban";10024
"3576";"SWE_2015_EU-SILC_D1_INC_GPWG";"national";"rural";4203
"3577";"SWE_2016_EU-SILC_D1_INC_GPWG";"national";"urban";9963
"3578";"SWE_2016_EU-SILC_D1_INC_GPWG";"national";"rural";4084
"3579";"SWE_2017_EU-SILC_D1_INC_GPWG";"national";"urban";11781
"3580";"SWE_2017_EU-SILC_D1_INC_GPWG";"national";"rural";2810
"3581";"SWE_2018_EU-SILC_D1_INC_GPWG";"national";"urban";11632
"3582";"SWE_2018_EU-SILC_D1_INC_GPWG";"national";"rural";2740
"3583";"SWE_2019_EU-SILC_D1_INC_GPWG";"national";"urban";10907
"3584";"SWE_2019_EU-SILC_D1_INC_GPWG";"national";"rural";2535
"3585";"SWE_2020_EU-SILC_D1_INC_GPWG";"national";"rural";2562
"3586";"SWE_2020_EU-SILC_D1_INC_GPWG";"national";"urban";11517
"3587";"SWE_2021_EU-SILC_D1_INC_GPWG";"national";"urban";17481
"3588";"SWE_2021_EU-SILC_D1_INC_GPWG";"national";"rural";4214
"3589";"SWE_2022_EU-SILC_D1_INC_GPWG";"national";"urban";16371
"3590";"SWE_2022_EU-SILC_D1_INC_GPWG";"national";"rural";4126
"3591";"SWZ_1994_HIES_D1_CON_SYNTH";"national";"national";100000
"3592";"SWZ_2000_HIES_D1_CON_GPWG";"national";"urban";1192
"3593";"SWZ_2000_HIES_D1_CON_GPWG";"national";"rural";2474
"3594";"SWZ_2009_HIES_D1_CON_GPWG";"national";"rural";9946
"3595";"SWZ_2009_HIES_D1_CON_GPWG";"national";"urban";4199
"3596";"SWZ_2016_HIES_D1_CON_GPWG";"national";"rural";12245
"3597";"SWZ_2016_HIES_D1_CON_GPWG";"national";"urban";2165
"3598";"SYC_1999_HES_D1_CON_HIST";"national";"rural";813
"3599";"SYC_2006_HBS_D1_CON_GPWG";"national";"rural";834
"3600";"SYC_2006_HBS_D1_CON_GPWG";"national";"urban";330
"3601";"SYC_2013_HBS_D1_INC_GPWG";"national";"urban";1734
"3602";"SYC_2013_HBS_D1_INC_GPWG";"national";"rural";4780
"3603";"SYC_2018_HBS_D1_INC_GPWG";"national";"";2036
"3604";"SYR_1996_HIES_D1_CON_HIST";"national";"rural";57777
"3605";"SYR_1996_HIES_D1_CON_HIST";"national";"urban";133784
"3606";"SYR_2003_HIES_D1_CON_HIST";"national";"rural";85314
"3607";"SYR_2003_HIES_D1_CON_HIST";"national";"urban";87982
"3608";"SYR_2007_HIES_D1_CON_SYNTH";"national";"national";100000
"3609";"SYR_2009_HIES_D1_CON_SYNTH";"national";"national";100000
"3610";"SYR_2022_HNAP_D1_CON_GPWG";"national";"";26074
"3611";"TCD_2003_ECOSIT-II_D1_CON_GPWG";"national";"rural";4815
"3612";"TCD_2003_ECOSIT-II_D1_CON_GPWG";"national";"urban";1880
"3613";"TCD_2011_ECOSIT-III_D1_CON_GPWG";"national";"rural";16859
"3614";"TCD_2011_ECOSIT-III_D1_CON_GPWG";"national";"urban";33126
"3615";"TCD_2018_EHCVM_D1_CON_GPWG";"national";"rural";20745
"3616";"TCD_2018_EHCVM_D1_CON_GPWG";"national";"urban";20351
"3617";"TCD_2022_EHCVM_D1_CON_GPWG";"national";"";7532
"3618";"TGO_2006_QUIBB_D1_CON_GPWG";"national";"rural";4892
"3619";"TGO_2006_QUIBB_D1_CON_GPWG";"national";"urban";2580
"3620";"TGO_2011_QUIBB_D1_CON_GPWG";"national";"urban";2439
"3621";"TGO_2011_QUIBB_D1_CON_GPWG";"national";"rural";3052
"3622";"TGO_2015_QUIBB_D1_CON_GPWG";"national";"urban";6532
"3623";"TGO_2015_QUIBB_D1_CON_GPWG";"national";"rural";4249
"3624";"TGO_2018_EHCVM_D1_CON_GPWG";"national";"rural";18890
"3625";"TGO_2018_EHCVM_D1_CON_GPWG";"national";"urban";8590
"3626";"TGO_2021_EHCVM_D1_CON_GPWG";"national";"rural";19147
"3627";"TGO_2021_EHCVM_D1_CON_GPWG";"national";"urban";9668
"3628";"THA_1981_SES_D1_CON_SYNTH";"national";"national";100000
"3629";"THA_1988_SES_D1_CON_SYNTH";"national";"national";100000
"3630";"THA_1990_SES_D1_CON_HIST";"national";"rural";5458
"3631";"THA_1990_SES_D1_CON_HIST";"national";"urban";7728
"3632";"THA_1992_SES_D1_CON_HIST";"national";"rural";5609
"3633";"THA_1992_SES_D1_CON_HIST";"national";"urban";7849
"3634";"THA_1994_SES_D1_CON_HIST";"national";"rural";11131
"3635";"THA_1994_SES_D1_CON_HIST";"national";"urban";14055
"3636";"THA_1996_SES_D1_CON_HIST";"national";"rural";11153
"3637";"THA_1996_SES_D1_CON_HIST";"national";"urban";13957
"3638";"THA_1998_SES_D1_CON_HIST";"national";"rural";10622
"3639";"THA_1998_SES_D1_CON_HIST";"national";"urban";12927
"3640";"THA_1999_SES_D1_CON_HIST";"national";"rural";3543
"3641";"THA_1999_SES_D1_CON_HIST";"national";"urban";4246
"3642";"THA_2000_SES_D1_CON_GPWG";"national";"rural";9469
"3643";"THA_2000_SES_D1_CON_GPWG";"national";"urban";15278
"3644";"THA_2002_SES_D1_CON_GPWG";"national";"rural";13220
"3645";"THA_2002_SES_D1_CON_GPWG";"national";"urban";21565
"3646";"THA_2004_SES_D1_CON_GPWG";"national";"rural";12915
"3647";"THA_2004_SES_D1_CON_GPWG";"national";"urban";21928
"3648";"THA_2006_SES_D1_CON_GPWG";"national";"rural";16979
"3649";"THA_2006_SES_D1_CON_GPWG";"national";"urban";27939
"3650";"THA_2007_SES_D1_CON_GPWG";"national";"rural";16561
"3651";"THA_2007_SES_D1_CON_GPWG";"national";"urban";26494
"3652";"THA_2008_SES_D1_CON_GPWG";"national";"rural";17118
"3653";"THA_2008_SES_D1_CON_GPWG";"national";"urban";27851
"3654";"THA_2009_SES_D1_CON_GPWG";"national";"rural";16796
"3655";"THA_2009_SES_D1_CON_GPWG";"national";"urban";27048
"3656";"THA_2010_SES_D1_CON_GPWG";"national";"rural";16976
"3657";"THA_2010_SES_D1_CON_GPWG";"national";"urban";27297
"3658";"THA_2011_SES_D1_CON_GPWG";"national";"urban";25724
"3659";"THA_2011_SES_D1_CON_GPWG";"national";"rural";16359
"3660";"THA_2012_SES_D1_CON_GPWG";"national";"rural";16795
"3661";"THA_2012_SES_D1_CON_GPWG";"national";"urban";26967
"3662";"THA_2013_SES_D1_CON_GPWG";"national";"rural";16518
"3663";"THA_2013_SES_D1_CON_GPWG";"national";"urban";26220
"3664";"THA_2014_SES_D1_CON_GPWG";"national";"rural";17007
"3665";"THA_2014_SES_D1_CON_GPWG";"national";"urban";27335
"3666";"THA_2015_SES_D1_CON_GPWG";"national";"rural";16793
"3667";"THA_2015_SES_D1_CON_GPWG";"national";"urban";26607
"3668";"THA_2016_SES_D1_CON_GPWG";"national";"urban";75154
"3669";"THA_2016_SES_D1_CON_GPWG";"national";"rural";52018
"3670";"THA_2017_SES_D1_CON_GPWG";"national";"urban";72500
"3671";"THA_2017_SES_D1_CON_GPWG";"national";"rural";50906
"3672";"THA_2018_SES_D1_CON_GPWG";"national";"urban";74505
"3673";"THA_2018_SES_D1_CON_GPWG";"national";"rural";51480
"3674";"THA_2019_SES_D1_CON_GPWG";"national";"rural";56955
"3675";"THA_2019_SES_D1_CON_GPWG";"national";"urban";67851
"3676";"THA_2020_SES_D1_CON_GPWG";"national";"rural";60805
"3677";"THA_2020_SES_D1_CON_GPWG";"national";"urban";74235
"3678";"THA_2021_SES_D1_CON_GPWG";"national";"rural";59727
"3679";"THA_2021_SES_D1_CON_GPWG";"national";"urban";70853
"3680";"TJK_1999_TLSS_D1_CON_GPWG";"national";"rural";10969
"3681";"TJK_1999_TLSS_D1_CON_GPWG";"national";"urban";3075
"3682";"TJK_2003_TLSS_D1_CON_GPWG";"national";"rural";16148
"3683";"TJK_2003_TLSS_D1_CON_GPWG";"national";"urban";9985
"3684";"TJK_2004_HBS_D1_CON_GPWG";"national";"urban";1760
"3685";"TJK_2004_HBS_D1_CON_GPWG";"national";"rural";900
"3686";"TJK_2007_TLSS_D1_CON_GPWG";"national";"rural";21314
"3687";"TJK_2007_TLSS_D1_CON_GPWG";"national";"urban";9009
"3688";"TJK_2009_TLSS_D1_CON_GPWG";"national";"rural";7099
"3689";"TJK_2009_TLSS_D1_CON_GPWG";"national";"urban";2970
"3690";"TJK_2015_HSITAFIEN_D1_CON_GPWG";"national";"rural";15714
"3691";"TJK_2015_HSITAFIEN_D1_CON_GPWG";"national";"urban";4449
"3692";"TKM_1998_LSMS_D1_CON_HIST";"national";"rural";1096
"3693";"TKM_1998_LSMS_D1_CON_HIST";"national";"urban";998
"3694";"TLS_2001_TLSS_D1_CON_GPWG";"national";"rural";5146
"3695";"TLS_2001_TLSS_D1_CON_GPWG";"national";"urban";3968
"3696";"TLS_2007_TLSLS_D1_CON_GPWG";"national";"urban";11876
"3697";"TLS_2007_TLSLS_D1_CON_GPWG";"national";"rural";13124
"3698";"TLS_2014_TLSLS_D1_CON_GPWG";"national";"rural";20389
"3699";"TLS_2014_TLSLS_D1_CON_GPWG";"national";"urban";11690
"3700";"TON_2000_HIES_D1_CON_GPWG";"national";"rural";1131
"3701";"TON_2000_HIES_D1_CON_GPWG";"national";"urban";488
"3702";"TON_2009_HIES_D1_CON_GPWG";"national";"urban";416
"3703";"TON_2009_HIES_D1_CON_GPWG";"national";"rural";1567
"3704";"TON_2015_HIES_D1_CON_GPWG";"national";"rural";7169
"3705";"TON_2015_HIES_D1_CON_GPWG";"national";"urban";2748
"3706";"TON_2021_HIES_D1_CON_GPWG";"national";"rural";8080
"3707";"TON_2021_HIES_D1_CON_GPWG";"national";"urban";2981
"3708";"TTO_1988_SLC_D1_INC_SYNTH";"national";"national";100000
"3709";"TTO_1992_PHC_D1_INC_SYNTH";"national";"national";100000
"3710";"TUN_1985_HBCS_D1_CON_SYNTH";"national";"national";100000
"3711";"TUN_1990_HBCS_D1_CON_SYNTH";"national";"national";100000
"3712";"TUN_1995_LSS_D1_CON_SYNTH";"national";"national";100000
"3713";"TUN_2000_LSS_D1_CON_SYNTH";"national";"national";100000
"3714";"TUN_2005_NSHBCSL_D1_CON_GPWG";"national";"rural";23398
"3715";"TUN_2005_NSHBCSL_D1_CON_GPWG";"national";"urban";33555
"3716";"TUN_2010_NSHBCSL_D1_CON_GPWG";"national";"rural";18763
"3717";"TUN_2010_NSHBCSL_D1_CON_GPWG";"national";"urban";31608
"3718";"TUN_2015_NSHBCSL_D1_CON_GPWG";"national";"rural";42964
"3719";"TUN_2015_NSHBCSL_D1_CON_GPWG";"national";"urban";62093
"3720";"TUN_2021_NSHBCSL_D1_CON_GPWG";"national";"rural";25584
"3721";"TUN_2021_NSHBCSL_D1_CON_GPWG";"national";"urban";39940
"3722";"TUR_1987_HICES_D1_CON_SYNTH";"national";"national";100000
"3723";"TUR_1994_HICES_D1_CON_SYNTH";"national";"national";100000
"3724";"TUR_2002_HICES_D1_CON_GPWG";"national";"rural";6573
"3725";"TUR_2002_HICES_D1_CON_GPWG";"national";"urban";34102
"3726";"TUR_2003_HICES_D1_CON_GPWG";"national";"rural";7486
"3727";"TUR_2003_HICES_D1_CON_GPWG";"national";"urban";18278
"3728";"TUR_2004_HICES_D1_CON_GPWG";"national";"rural";11751
"3729";"TUR_2004_HICES_D1_CON_GPWG";"national";"urban";23637
"3730";"TUR_2005_HICES_D1_CON_GPWG";"national";"rural";11907
"3731";"TUR_2005_HICES_D1_CON_GPWG";"national";"urban";23588
"3732";"TUR_2006_HICES_D1_CON_GPWG";"national";"rural";11653
"3733";"TUR_2006_HICES_D1_CON_GPWG";"national";"urban";23286
"3734";"TUR_2007_HICES_D1_CON_GPWG";"national";"rural";11694
"3735";"TUR_2007_HICES_D1_CON_GPWG";"national";"urban";22917
"3736";"TUR_2008_HICES_D1_CON_GPWG";"national";"rural";10664
"3737";"TUR_2008_HICES_D1_CON_GPWG";"national";"urban";22621
"3738";"TUR_2009_HICES_D1_CON_GPWG";"national";"rural";13451
"3739";"TUR_2009_HICES_D1_CON_GPWG";"national";"urban";25002
"3740";"TUR_2010_HICES_D1_CON_GPWG";"national";"rural";12862
"3741";"TUR_2010_HICES_D1_CON_GPWG";"national";"urban";25336
"3742";"TUR_2011_HICES_D1_CON_GPWG";"national";"rural";12312
"3743";"TUR_2011_HICES_D1_CON_GPWG";"national";"urban";24809
"3744";"TUR_2012_HICES_D1_CON_GPWG";"national";"rural";11996
"3745";"TUR_2012_HICES_D1_CON_GPWG";"national";"urban";24347
"3746";"TUR_2013_HICES_D1_CON_GPWG";"national";"rural";11900
"3747";"TUR_2013_HICES_D1_CON_GPWG";"national";"urban";24909
"3748";"TUR_2014_HICES_D1_CON_GPWG";"national";"";36842
"3749";"TUR_2015_HICES_D1_CON_GPWG";"national";"";40950
"3750";"TUR_2016_HICES_D1_CON_GPWG";"national";"";42606
"3751";"TUR_2017_HICES_D1_CON_GPWG";"national";"";42141
"3752";"TUR_2018_HICES_D1_CON_GPWG";"national";"";40681
"3753";"TUR_2018_SILC-C_D1_INC_GPWG";"national";"";81178
"3754";"TUR_2019_HICES_D1_CON_GPWG";"national";"";38742
"3755";"TUR_2019_SILC-C_D1_INC_GPWG";"national";"";84152
"3756";"TUR_2020_SILC-C_D1_INC_GPWG";"national";"";86923
"3757";"TUR_2021_SILC-C_D1_INC_GPWG";"national";"";87771
"3758";"TUR_2022_SILC-C_D1_INC_GPWG";"national";"";85450
"3759";"TUV_2010_HIES_D1_CON_GPWG";"national";"rural";1460
"3760";"TUV_2010_HIES_D1_CON_GPWG";"national";"urban";1467
"3761";"TWN_1981_FIDES-LIS_D1_INC_BIN";"national";"";400
"3762";"TWN_1986_FIDES-LIS_D1_INC_BIN";"national";"";400
"3763";"TWN_1991_FIDES-LIS_D1_INC_BIN";"national";"";400
"3764";"TWN_1995_FIDES-LIS_D1_INC_BIN";"national";"";400
"3765";"TWN_1997_FIDES-LIS_D1_INC_BIN";"national";"";400
"3766";"TWN_2000_FIDES-LIS_D1_INC_BIN";"national";"";400
"3767";"TWN_2005_FIDES-LIS_D1_INC_BIN";"national";"";400
"3768";"TWN_2007_FIDES-LIS_D1_INC_BIN";"national";"";400
"3769";"TWN_2010_FIDES-LIS_D1_INC_BIN";"national";"";400
"3770";"TWN_2013_FIDES-LIS_D1_INC_BIN";"national";"";400
"3771";"TWN_2016_FIDES-LIS_D1_INC_BIN";"national";"";400
"3772";"TWN_2017_FIDES-LIS_D1_INC_BIN";"national";"";400
"3773";"TWN_2018_FIDES-LIS_D1_INC_BIN";"national";"";400
"3774";"TWN_2019_FIDES-LIS_D1_INC_BIN";"national";"";400
"3775";"TWN_2020_FIDES-LIS_D1_INC_BIN";"national";"";400
"3776";"TWN_2021_FIDES-LIS_D1_INC_BIN";"national";"";400
"3777";"TZA_1991_HBS_D1_CON_GPWG";"national";"urban";2613
"3778";"TZA_1991_HBS_D1_CON_GPWG";"national";"rural";2210
"3779";"TZA_2000_HBS_D1_CON_GPWG";"national";"rural";7626
"3780";"TZA_2000_HBS_D1_CON_GPWG";"national";"urban";14550
"3781";"TZA_2007_HBS_D1_CON_GPWG";"national";"urban";7119
"3782";"TZA_2007_HBS_D1_CON_GPWG";"national";"rural";3345
"3783";"TZA_2011_HBS_D1_CON_GPWG";"national";"rural";21433
"3784";"TZA_2011_HBS_D1_CON_GPWG";"national";"urban";25160
"3785";"TZA_2018_HBS_D1_CON_GPWG";"national";"rural";34538
"3786";"TZA_2018_HBS_D1_CON_GPWG";"national";"urban";12030
"3787";"UGA_1989_HBS_D1_CON_SYNTH";"national";"national";100000
"3788";"UGA_1992_NIHS_D1_CON_HIST";"national";"rural";26756
"3789";"UGA_1992_NIHS_D1_CON_HIST";"national";"urban";13656
"3790";"UGA_1996_NIHS_D1_CON_HIST";"national";"rural";16467
"3791";"UGA_1996_NIHS_D1_CON_HIST";"national";"urban";13278
"3792";"UGA_1999_NIHS_D1_CON_HIST";"national";"rural";8344
"3793";"UGA_1999_NIHS_D1_CON_HIST";"national";"urban";2352
"3794";"UGA_2002_UNHS_D1_CON_GPWG";"national";"urban";4062
"3795";"UGA_2002_UNHS_D1_CON_GPWG";"national";"rural";5648
"3796";"UGA_2005_UNHS_D1_CON_GPWG";"national";"rural";5723
"3797";"UGA_2005_UNHS_D1_CON_GPWG";"national";"urban";1698
"3798";"UGA_2009_UNHS_D1_CON_GPWG";"national";"rural";5555
"3799";"UGA_2009_UNHS_D1_CON_GPWG";"national";"urban";1220
"3800";"UGA_2012_UNHS_D1_CON_GPWG";"national";"rural";25192
"3801";"UGA_2012_UNHS_D1_CON_GPWG";"national";"urban";7737
"3802";"UGA_2016_UNHS_D1_CON_GPWG";"national";"rural";50283
"3803";"UGA_2016_UNHS_D1_CON_GPWG";"national";"urban";20318
"3804";"UGA_2019_UNHS_D1_CON_GPWG";"national";"urban";15251
"3805";"UGA_2019_UNHS_D1_CON_GPWG";"national";"rural";49480
"3806";"UKR_1992_HS_D1_CON_HIST";"national";"";9435
"3807";"UKR_1993_HS_D1_CON_HIST";"national";"";9320
"3808";"UKR_1995_HIES_D1_CON_SYNTH";"national";"national";100000
"3809";"UKR_1996_HIES_D1_CON_HIST";"national";"urban";1478
"3810";"UKR_1996_HIES_D1_CON_HIST";"national";"rural";844
"3811";"UKR_1999_HLCS_D1_INC_SYNTH";"national";"national";100000
"3812";"UKR_2002_HLCS_D1_CON_GPWG";"national";"urban";15236
"3813";"UKR_2002_HLCS_D1_CON_GPWG";"national";"rural";9038
"3814";"UKR_2003_HLCS_D1_CON_GPWG";"national";"urban";15652
"3815";"UKR_2003_HLCS_D1_CON_GPWG";"national";"rural";8969
"3816";"UKR_2004_HLCS_D1_CON_GPWG";"national";"rural";10148
"3817";"UKR_2004_HLCS_D1_CON_GPWG";"national";"urban";15536
"3818";"UKR_2005_HLCS_D1_CON_GPWG";"national";"rural";10076
"3819";"UKR_2005_HLCS_D1_CON_GPWG";"national";"urban";15958
"3820";"UKR_2006_HLCS_D1_CON_GPWG";"national";"urban";16109
"3821";"UKR_2006_HLCS_D1_CON_GPWG";"national";"rural";10144
"3822";"UKR_2007_HLCS_D1_CON_GPWG";"national";"rural";9876
"3823";"UKR_2007_HLCS_D1_CON_GPWG";"national";"urban";16027
"3824";"UKR_2008_HLCS_D1_CON_GPWG";"national";"rural";9737
"3825";"UKR_2008_HLCS_D1_CON_GPWG";"national";"urban";15743
"3826";"UKR_2009_HLCS_D1_CON_GPWG";"national";"rural";8788
"3827";"UKR_2009_HLCS_D1_CON_GPWG";"national";"urban";17118
"3828";"UKR_2010_HLCS_D1_CON_GPWG";"national";"rural";8571
"3829";"UKR_2010_HLCS_D1_CON_GPWG";"national";"urban";16524
"3830";"UKR_2011_HLCS_D1_CON_GPWG";"national";"urban";16645
"3831";"UKR_2011_HLCS_D1_CON_GPWG";"national";"rural";8509
"3832";"UKR_2012_HLCS_D1_CON_GPWG";"national";"rural";8605
"3833";"UKR_2012_HLCS_D1_CON_GPWG";"national";"urban";16188
"3834";"UKR_2013_HLCS_D1_CON_GPWG";"national";"urban";15959
"3835";"UKR_2013_HLCS_D1_CON_GPWG";"national";"rural";8399
"3836";"UKR_2014_HLCS_D1_CON_GPWG";"national";"rural";7901
"3837";"UKR_2014_HLCS_D1_CON_GPWG";"national";"urban";12582
"3838";"UKR_2015_HLCS_D1_CON_GPWG";"national";"rural";3239
"3839";"UKR_2015_HLCS_D1_CON_GPWG";"national";"urban";5858
"3840";"UKR_2016_HLCS_D1_CON_GPWG";"national";"rural";7131
"3841";"UKR_2016_HLCS_D1_CON_GPWG";"national";"urban";11124
"3842";"UKR_2017_HLCS_D1_CON_GPWG";"national";"";7958
"3843";"UKR_2018_HLCS_D1_CON_GPWG";"national";"";8051
"3844";"UKR_2019_HLCS_D1_CON_GPWG";"national";"rural";7414
"3845";"UKR_2019_HLCS_D1_CON_GPWG";"national";"urban";9993
"3846";"UKR_2020_HLCS_D1_CON_GPWG";"national";"urban";9446
